0.0	449073.50971651054	3964869.344618035	83.83999633789062
0.15980323991124634	449073.6597367773	3964869.289563562	83.83000183105469
0.3196064798224927	449073.8097570441	3964869.234509088	83.83000183105469
0.479409719733739	449073.95977731084	3964869.179454615	83.83000183105469
0.6392129596449854	449074.1097975776	3964869.124400141	83.81999969482422
0.7990161995562317	449074.2598178444	3964869.069345668	83.81999969482422
0.958819439467478	449074.40983811114	3964869.0142911943	83.81999969482422
1.1186226793787244	449074.5598583779	3964868.959236721	83.80999755859375
1.2784259192899707	449074.7098786447	3964868.9041822474	83.80999755859375
1.438229159201217	449074.85989891144	3964868.849127774	83.79000091552734
1.5980323991124634	449075.0099191782	3964868.794073301	83.80000305175781
1.7578356390237098	449075.159939445	3964868.739018827	83.80000305175781
1.917638878934956	449075.30995971174	3964868.683964354	83.77999877929688
2.0774421188462027	449075.45997997856	3964868.6289098803	83.79000091552734
2.237245358757449	449075.61000024533	3964868.573855407	83.79000091552734
2.397048598668695	449075.7600205121	3964868.5188009334	83.7699966430664
2.5568518385799415	449075.91004077886	3964868.46374646	83.77999877929688
2.716655078491188	449076.06006104563	3964868.408691987	83.76000213623047
2.876458318402434	449076.2100813124	3964868.3536375132	83.76000213623047
3.0362615583136803	449076.36010157916	3964868.29858304	83.7699966430664
3.196064798224927	449076.51012184593	3964868.2435285663	83.75
3.3558680381361734	449076.6601421127	3964868.188474093	83.75
3.5156712780474195	449076.81016237946	3964868.1334196194	83.76000213623047
3.6754745179586656	449076.96018264623	3964868.078365146	83.73999786376953
3.835277757869912	449077.110202913	3964868.0233106725	83.73999786376953
3.9950809977811588	449077.26022317976	3964867.9682561993	83.75
4.154884237692405	449077.41024344653	3964867.913201726	83.7300033569336
4.314687477603651	449077.5602637133	3964867.8581472524	83.7300033569336
4.474490717514898	449077.71028398006	3964867.803092779	83.72000122070312
4.634293957426144	449077.86030424683	3964867.7480383054	83.72000122070312
4.79409719733739	449078.0103245136	3964867.692983832	83.72000122070312
4.953900437248636	449078.16034478036	3964867.6379293585	83.70999908447266
5.113703677159883	449078.31036504713	3964867.5828748853	83.70999908447266
5.2735069170711295	449078.4603853139	3964867.5278204116	83.70999908447266
5.433310156982376	449078.61040558066	3964867.4727659384	83.69999694824219
5.593113396893622	449078.76042584743	3964867.417711465	83.69999694824219
5.752916636804868	449078.9104461142	3964867.3626569915	83.69999694824219
